procurement_id,procurement_number,procurement_date,supplier_id,supplier_code,supplier_name,material_id,material_code,material_name,warehouse_id,warehouse_name,quantity,unit_price,total_amount,currency,tax_rate,payment_terms,logistics_provider,tracking_number,ship_date,estimated_delivery_date,actual_delivery_date,inspection_status,notes,created_date,status,po_number,delivery_batch,total_batches
PR0000423,PO-202604-0303,2026-04-09,SUP-001,SUP-001,索尼半导体解决方案,M0088,PART-CABLE-ESC-HD,加强型电调线,WH002,电子材料仓,2462.0,82.52,,CNY,0.13,月结30天,中通,LOG2026000423,2026-04-09,2026-04-17,,部分验收,,2026-04-09,Active,PO-202604-0303,,
PR0000424,PO-202604-0304,2026-04-05,SUP-003,SUP-003,索尼半导体解决方案,M0089,PART-BAT-6S-10000,6S10000mAh智能电池,WH002,电子材料仓,380,238.51,,CNY,0.13,月结45天,申通,LOG2026000424,2026-04-05,2026-04-28,,已验收,,2026-04-05,Active,PO-202604-0304,1,2
PR0000425,PO-202604-0307,2026-04-03,SUP-002,SUP-002,意法半导体（ST）亚太区,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,616.0,180.16,,CNY,0.13,月结60天,德邦,LOG2026000425,2026-04-03,2026-04-17,,待验收,,2026-04-03,Active,PO-202604-0307,1,2
PR0000426,PO-202604-0308,2026-04-03,SUP-001,SUP-001,索尼半导体解决方案,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH002,电子材料仓,1,1087.94,,CNY,0.13,月结45天,申通,LOG2026000426,2026-04-03,2026-04-24,2026-04-24,待验收,,2026-04-03,Active,PO-202604-0308,,
PR0000427,PO-202605-0310,2026-05-03,SUP-002,SUP-002,德州仪器（TI）中国代理,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,600.0,1162.8,,CNY,0.13,月结30天,中通,LOG2026000427,2026-05-03,2026-05-14,,已验收,,2026-05-03,Active,PO-202605-0310,,
PR0000428,PO-202605-0311,2026-05-09,SUP-002,SUP-002,德州仪器（TI）中国代理,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,648.0,683.51,,CNY,0.13,月结60天,申通,LOG2026000428,2026-05-09,2026-05-20,,已验收,,2026-05-09,Active,PO-202605-0311,1,2
PR0000429,PO-202605-0312,2026-05-12,SUP-001,SUP-001,芯源微电子股份有限公司,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,480,1111.77,,CNY,0.13,月结30天,德邦,LOG2026000429,2026-05-12,2026-05-20,2026-05-20,已验收,,2026-05-12,Active,PO-202605-0312,,
PR0000430,PO-202605-0314,2026-05-09,SUP-003,SUP-003,意法半导体（ST）亚太区,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,600.0,25.08,,CNY,0.13,月结30天,中通,LOG2026000430,2026-05-09,2026-05-17,2026-05-17,待验收,,2026-05-09,Active,PO-202605-0314,,
PR0000431,PO-202605-0318,2026-05-09,SUP-001,SUP-001,索尼半导体解决方案,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH002,电子材料仓,3888.0,419.34,,CNY,0.13,月结60天,顺丰,LOG2026000431,2026-05-09,2026-05-14,2026-05-14,已验收,,2026-05-09,Active,PO-202605-0318,1,2
PR0000432,PO-202605-0319,2026-05-12,SUP-002,SUP-002,芯源微电子股份有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH002,电子材料仓,3420.0,644.38,,CNY,0.13,月结30天,申通,LOG2026000432,2026-05-12,2026-05-20,2026-05-20,待验收,,2026-05-12,Active,PO-202605-0319,,
PR0000433,PO-202605-0320,2026-05-09,SUP-003,SUP-003,意法半导体（ST）亚太区,M0122,RAW-COPPER-WIRE,铜漆包线,WH002,电子材料仓,432,1106.05,,CNY,0.13,月结30天,中通,LOG2026000433,2026-05-09,2026-05-20,2026-05-20,部分验收,,2026-05-09,Active,PO-202605-0320,,
PR0000434,PO-202605-0321,2026-05-03,SUP-001,SUP-001,芯源微电子股份有限公司,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,180,605.39,,CNY,0.13,月结30天,申通,LOG2026000434,2026-05-03,2026-05-24,2026-05-24,部分验收,,2026-05-03,Active,PO-202605-0321,,
PR0000435,PO-202605-0322,2026-05-05,SUP-001,SUP-001,德州仪器（TI）中国代理,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,570.0,652.56,,CNY,0.13,月结60天,顺丰,LOG2026000435,2026-05-05,2026-05-24,2026-05-24,部分验收,,2026-05-05,Active,PO-202605-0322,,
PR0000436,PO-202605-0323,2026-05-12,SUP-002,SUP-002,索尼半导体解决方案,M0125,RAW-FR4-CCL,FR4覆铜板,WH002,电子材料仓,14,278.99,,CNY,0.13,月结30天,德邦,LOG2026000436,2026-05-12,2026-05-28,2026-05-28,已验收,,2026-05-12,Active,PO-202605-0323,1,2
PR0000437,PO-2026B-0324,2026-04-04,SUP-002,SUP-002,索尼半导体解决方案,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,124.0,81.12,,CNY,0.13,月结60天,中通,LOG2026000437,2026-04-04,2026-04-04,,已验收,,2026-04-04,Active,PO-2026B-0324,2,2
PR0000438,PO-2026B-0327,2026-04-08,SUP-002,SUP-002,意法半导体（ST）亚太区,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH002,电子材料仓,494.0,142.59,,CNY,0.13,月结45天,德邦,LOG2026000438,2026-04-08,2026-04-08,,待验收,,2026-04-08,Active,PO-2026B-0327,2,3
PR0000439,PO-2026B-0328,2026-04-08,SUP-001,SUP-001,意法半导体（ST）亚太区,M0087,PART-PROP-1755-CF,1755碳纤维螺旋桨,WH002,电子材料仓,395,542.44,,CNY,0.13,月结60天,申通,LOG2026000439,2026-04-08,2026-04-08,2026-04-08,已验收,,2026-04-08,Active,PO-2026B-0328,3,3
PR0000440,PO-2026B-0329,2026-05-10,SUP-002,SUP-002,德州仪器（TI）中国代理,M0088,PART-CABLE-ESC-HD,加强型电调线,WH002,电子材料仓,874.0,144.93,,CNY,0.13,月结30天,顺丰,LOG2026000440,2026-05-10,2026-05-10,2026-05-10,部分验收,,2026-05-10,Active,PO-2026B-0329,2,3
PR0000441,PO-2026B-0331,2026-05-06,SUP-003,SUP-003,索尼半导体解决方案,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,145.0,454.6,,CNY,0.13,月结60天,中通,LOG2026000441,2026-05-06,2026-05-06,2026-05-06,待验收,,2026-05-06,Active,PO-2026B-0331,2,3
PR0000442,PO-2026B-0332,2026-05-06,SUP-002,SUP-002,索尼半导体解决方案,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,147.0,197.43,,CNY,0.13,月结60天,申通,LOG2026000442,2026-05-06,2026-05-06,2026-05-06,已验收,,2026-05-06,Active,PO-2026B-0332,3,3
PR0000443,PO-2026B-0333,2026-05-03,SUP-001,SUP-001,索尼半导体解决方案,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,电子材料仓,175,428.21,,CNY,0.13,月结45天,德邦,LOG2026000443,2026-05-03,2026-05-03,2026-05-03,部分验收,,2026-05-03,Active,PO-2026B-0333,2,2
PR0000444,PO-2026B-0335,2026-05-04,SUP-021,SUP-021,芯源微电子股份有限公司,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,230.0,499.97,,CNY,0.13,月结60天,申通,LOG2026000444,2026-05-04,2026-05-04,,部分验收,,2026-05-04,Active,PO-2026B-0335,2,3
PR0000445,PO-2026B-0336,2026-05-04,SUP-003,SUP-003,意法半导体（ST）亚太区,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,230.0,276.62,,CNY,0.13,月结30天,申通,LOG2026000445,2026-05-04,2026-05-04,,部分验收,,2026-05-04,Active,PO-2026B-0336,3,3
PR0000446,PO-2026B-0338,2026-04-10,SUP-021,SUP-021,芯源微电子股份有限公司,M0038,PART-ESC-60A,60A电调,WH002,电子材料仓,421,618.31,,CNY,0.13,月结45天,德邦,LOG2026000446,2026-04-10,2026-04-10,2026-04-10,待验收,,2026-04-10,Active,PO-2026B-0338,2,2
PR0000447,PO-2026B-0339,2026-04-10,SUP-021,SUP-021,芯源微电子股份有限公司,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,电子材料仓,337.0,218.43,,CNY,0.13,月结60天,申通,LOG2026000447,2026-04-10,2026-04-10,,已验收,,2026-04-10,Active,PO-2026B-0339,2,3
PR0000448,PO-2026B-0342,2026-05-02,SUP-021,SUP-021,德州仪器（TI）中国代理,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,300.0,452.86,,CNY,0.13,月结45天,德邦,LOG2026000448,2026-05-02,2026-05-02,,已验收,,2026-05-02,Active,PO-2026B-0342,2,2
PR0000449,PO-2026B-0344,2026-05-03,SUP-001,SUP-001,德州仪器（TI）中国代理,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,608,295.1,,CNY,0.13,月结45天,中通,LOG2026000449,2026-05-03,2026-05-03,2026-05-03,已验收,,2026-05-03,Active,PO-2026B-0344,3,3
PR0000450,PO-2026B-0346,2026-04-03,SUP-002,SUP-002,索尼半导体解决方案,M0059,PART-DAMPER-HARD,硬质减震球,WH002,电子材料仓,656,201.12,,CNY,0.13,月结45天,申通,LOG2026000450,2026-04-03,2026-04-03,,待验收,,2026-04-03,Active,PO-2026B-0346,2,2
PR0000451,PO-2026B-0347,2026-04-10,SUP-003,SUP-003,芯源微电子股份有限公司,M0089,PART-BAT-6S-10000,6S10000mAh智能电池,WH002,电子材料仓,190,857.09,,CNY,0.13,月结60天,德邦,LOG2026000451,2026-04-10,2026-04-10,2026-04-10,已验收,,2026-04-10,Active,PO-2026B-0347,2,2
PR0000452,PO-2026B-0348,2026-04-04,SUP-002,SUP-002,意法半导体（ST）亚太区,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,205.0,650.25,,CNY,0.13,月结45天,顺丰,LOG2026000452,2026-04-04,2026-04-04,,已验收,,2026-04-04,Active,PO-2026B-0348,2,2
PR0000453,PO-2026B-0350,2026-04-04,SUP-002,SUP-002,德州仪器（TI）中国代理,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,508.0,50.25,,CNY,0.13,月结30天,申通,LOG2026000453,2026-04-04,2026-04-04,2026-04-04,待验收,,2026-04-04,Active,PO-2026B-0350,3,3
PR0000454,PO-2026B-0351,2026-04-03,SUP-021,SUP-021,索尼半导体解决方案,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,308.0,636.36,,CNY,0.13,月结30天,中通,LOG2026000454,2026-04-03,2026-04-03,,部分验收,,2026-04-03,Active,PO-2026B-0351,2,2
PR0000455,PO-2026B-0353,2026-04-04,SUP-001,SUP-001,意法半导体（ST）亚太区,M0125,RAW-FR4-CCL,FR4覆铜板,WH002,电子材料仓,11.0,185.06,,CNY,0.13,月结60天,中通,LOG2026000455,2026-04-04,2026-04-04,,已验收,,2026-04-04,Active,PO-2026B-0353,2,3
PR0000456,PO-2026B-0354,2026-04-04,SUP-021,SUP-021,芯源微电子股份有限公司,M0125,RAW-FR4-CCL,FR4覆铜板,WH002,电子材料仓,11.0,599.67,,CNY,0.13,月结30天,德邦,LOG2026000456,2026-04-04,2026-04-04,,部分验收,,2026-04-04,Active,PO-2026B-0354,3,3
PR0000457,PO-2026B-0355,2026-05-08,SUP-002,SUP-002,芯源微电子股份有限公司,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,324.0,457.67,,CNY,0.13,月结45天,德邦,LOG2026000457,2026-05-08,2026-05-08,2026-05-08,待验收,,2026-05-08,Active,PO-2026B-0355,2,2
PR0000458,PO-2026B-0360,2026-05-10,SUP-021,SUP-021,德州仪器（TI）中国代理,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH002,电子材料仓,54.0,627.96,,CNY,0.13,月结30天,德邦,LOG2026000458,2026-05-10,2026-05-10,2026-05-10,待验收,,2026-05-10,Active,PO-2026B-0360,3,3
PR0000459,PO-2026B-0361,2026-05-02,SUP-001,SUP-001,意法半导体（ST）亚太区,M0125,RAW-FR4-CCL,FR4覆铜板,WH002,电子材料仓,7,553.88,,CNY,0.13,月结30天,申通,LOG2026000459,2026-05-02,2026-05-02,2026-05-02,部分验收,,2026-05-02,Active,PO-2026B-0361,2,2
